,State,Area_name,"Percent of adults with less than a high school diploma, 2016-20","Percent of adults with a high school diploma only, 2016-20","Percent of adults completing some college or associate's degree, 2016-20",Percent of adults with a bachelor's degree or higher 2016-20,PCTPOVALL_2020,Population 2020,Population 2021,Median_Household_Income_2020,Med_HH_Income_Percent_of_State_Total_2020,Unemployment_rate_2020,Average Precipitation,Average Temperature,rent
954,KS,Ellis County,5.6,24.7,31.7,38.0,16.0,"28,934","28,790","55,505",87.8,3.3,1.42,55.9,7427.266666666666
955,KS,Ellsworth County,8.3,31.9,36.1,23.7,10.6,"6,376","6,336","53,443",84.5,3.0,1.9,57.0,6402.466666666666
956,KS,Finney County,27.9,24.1,30.3,17.7,12.2,"38,470","38,107","65,023",102.9,3.2,1.2,55.3,7914.466666666666
957,KS,Ford County,26.0,25.5,31.4,17.0,10.3,"34,287","34,159","54,442",86.1,3.2,1.52,56.8,7640.866666666667
958,KS,Franklin County,7.7,37.4,34.8,20.1,8.9,"25,996","25,986","60,899",96.3,5.2,3.08,57.7,7902.466666666666
959,KS,Geary County,5.8,23.1,48.3,22.8,12.5,"36,739","35,934","50,102",79.3,6.8,2.42,56.8,11456.866666666667
960,KS,Gove County,6.4,38.5,35.2,19.9,10.1,"2,718","2,755","57,676",91.2,2.5,1.23,54.8,6402.466666666666
961,KS,Graham County,9.3,32.3,32.2,26.3,12.5,"2,415","2,400","47,104",74.5,4.3,1.37,54.9,6868.066666666667
962,KS,Grant County,19.7,28.8,30.9,20.5,10.1,"7,352","7,324","67,764",107.2,3.9,1.17,56.1,6572.866666666667
963,KS,Gray County,21.6,22.6,32.4,23.4,7.0,"5,653","5,644","72,095",114.0,2.1,1.36,56.0,6484.066666666667
964,KS,Greeley County,14.3,25.4,33.6,26.7,10.0,"1,284","1,304","66,089",104.5,1.6,0.96,53.4,6872.866666666667
965,KS,Greenwood County,7.8,37.0,35.1,20.1,12.7,"6,016","5,939","50,399",79.7,5.1,2.86,58.2,6851.266666666666
966,KS,Hamilton County,23.1,38.0,20.4,18.6,10.4,"2,518","2,484","61,342",97.0,1.5,1.03,55.0,6692.866666666667
967,KS,Harper County,9.3,39.3,34.9,16.4,13.2,"5,485","5,331","48,275",76.4,4.2,2.38,59.5,6697.666666666667
968,KS,Harvey County,9.0,23.0,35.9,32.0,9.3,"34,024","33,817","63,861",101.0,5.2,2.44,58.1,8670.466666666667
969,KS,Haskell County,27.5,22.5,32.5,17.5,10.2,"3,780","3,668","66,053",104.5,2.2,1.31,56.1,8689.666666666666
970,KS,Hodgeman County,11.0,19.7,36.8,32.5,9.1,"1,723","1,710","60,414",95.6,2.5,1.42,56.6,6647.266666666666
971,KS,Jackson County,5.0,41.3,33.6,20.1,9.3,"13,232","13,261","57,871",91.5,5.2,2.49,55.9,8377.666666666666
972,KS,Jefferson County,6.1,38.9,30.5,24.5,7.2,"18,368","18,411","63,712",100.8,4.7,2.69,56.7,8377.666666666666
973,KS,Jewell County,6.1,38.3,35.7,19.9,13.0,"2,932","2,937","46,688",73.9,2.9,1.68,54.7,6510.466666666666
974,KS,Johnson County,3.9,14.0,26.0,56.1,4.6,"609,863","613,219","91,799",145.2,4.9,3.06,57.3,10801.666666666666
975,KS,Kearny County,22.0,35.3,26.0,16.7,9.4,"3,983","3,891","66,713",105.5,2.5,1.07,55.0,6616.066666666667
976,KS,Kingman County,6.7,32.6,37.0,23.7,9.8,"7,470","7,392","58,678",92.8,5.1,2.31,58.5,7127.266666666666
977,KS,Kiowa County,11.1,30.5,34.4,23.9,12.3,"2,460","2,392","56,664",89.6,3.1,1.75,57.5,7552.066666666667
978,KS,Labette County,10.4,30.4,37.5,21.6,14.0,"20,184","19,912","50,222",79.4,5.5,3.5,60.2,6798.466666666666
979,KS,Lane County,4.1,33.6,39.4,22.8,9.6,"1,574","1,565","60,530",95.8,2.8,1.24,55.0,6673.666666666667
980,KS,Leavenworth County,7.0,28.5,31.0,33.5,8.5,"81,881","82,184","76,429",120.9,5.6,2.81,57.0,10801.666666666666
981,KS,Lincoln County,5.7,27.2,41.3,25.8,12.7,"2,939","2,903","50,231",79.5,2.8,1.83,56.4,6827.266666666666
982,KS,Linn County,8.9,39.9,33.8,17.4,12.5,"9,591","9,747","55,006",87.0,7.0,3.36,58.4,10801.666666666666
983,KS,Logan County,9.0,28.5,44.2,18.4,9.1,"2,762","2,722","56,833",89.9,2.3,1.12,54.1,7072.066666666667
984,KS,Lyon County,12.0,31.3,29.8,26.9,12.6,"32,179","31,998","56,290",89.0,4.5,2.77,57.2,6896.866666666667
985,KS,McPherson County,8.6,27.2,35.4,28.8,7.7,"30,223","30,146","68,904",109.0,3.3,2.28,57.4,7240.066666666667
986,KS,Marion County,8.9,29.2,33.7,28.2,10.1,"11,823","11,712","53,709",85.0,3.9,2.47,57.4,6402.466666666666
987,KS,Marshall County,8.7,41.1,31.0,19.2,8.7,"10,038","9,979","56,429",89.3,2.9,2.27,55.2,6551.266666666666
988,KS,Meade County,18.0,22.9,38.0,21.1,9.3,"4,055","4,022","52,590",83.2,2.7,1.51,57.8,6565.666666666667
989,KS,Miami County,4.4,32.1,32.4,31.2,7.6,"34,191","34,593","78,717",124.5,4.8,3.26,57.7,10801.666666666666
990,KS,Mitchell County,5.7,28.9,39.2,26.1,10.0,"5,796","5,748","53,745",85.0,2.5,1.77,55.7,6596.866666666667
991,KS,Montgomery County,9.9,31.2,38.7,20.2,17.8,"31,486","31,156","44,071",69.7,7.1,3.25,60.3,6678.466666666666
992,KS,Morris County,7.5,35.5,30.5,26.5,10.5,"5,386","5,356","53,793",85.1,3.8,2.51,56.6,6719.266666666666
993,KS,Morton County,15.6,31.1,36.9,16.3,12.1,"2,701","2,692","56,878",90.0,2.9,1.15,56.5,6448.066666666667
994,KS,Nemaha County,6.8,36.4,29.9,26.9,8.3,"10,273","10,216","62,744",99.3,2.7,2.43,55.1,7364.866666666667
995,KS,Neosho County,8.0,32.3,39.7,20.0,13.8,"15,904","15,784","56,085",88.7,6.2,3.34,59.6,6719.266666666666
996,KS,Ness County,7.8,31.5,38.8,21.9,9.6,"2,687","2,672","55,311",87.5,3.3,1.35,56.2,6834.466666666666
997,KS,Norton County,10.0,30.3,40.2,19.5,12.9,"5,459","5,342","47,512",75.2,2.5,1.37,53.8,6844.066666666667
998,KS,Osage County,9.0,39.3,32.3,19.4,10.1,"15,766","15,768","55,287",87.5,5.0,2.83,57.2,8377.666666666666
999,KS,Osborne County,5.4,33.4,40.2,21.0,11.7,"3,500","3,498","47,811",75.6,2.6,1.55,55.5,6743.266666666666
1000,KS,Ottawa County,5.1,34.5,36.5,23.9,10.0,"5,735","5,838","60,560",95.8,4.0,2.01,56.6,6762.466666666666
1001,KS,Pawnee County,9.3,34.3,37.4,19.0,14.9,"6,253","6,225","53,821",85.1,3.5,1.61,56.8,6937.666666666667
1002,KS,Phillips County,6.6,34.8,35.4,23.2,10.9,"4,981","4,815","56,047",88.7,3.2,1.45,54.6,6954.466666666666
1003,KS,Pottawatomie County,5.4,29.5,30.7,34.4,6.9,"25,348","25,790","75,476",119.4,4.0,2.43,56.2,11204.866666666667
1004,KS,Pratt County,8.3,24.8,37.4,29.5,9.6,"9,157","9,181","62,958",99.6,3.5,2.07,57.6,7804.066666666667
1005,KS,Rawlins County,4.9,29.2,44.3,21.7,11.1,"2,561","2,549","54,417",86.1,2.5,1.21,52.9,6572.866666666667
1006,KS,Reno County,10.1,29.2,40.7,20.0,10.6,"61,898","61,414","57,611",91.1,5.3,2.22,57.9,7266.466666666666
1007,KS,Republic County,4.1,30.9,36.8,28.2,9.9,"4,674","4,662","52,537",83.1,3.1,1.82,54.9,6887.266666666666
1008,KS,Rice County,8.4,29.8,40.0,21.8,10.3,"9,427","9,390","59,659",94.4,4.0,2.05,57.3,6976.066666666667
1009,KS,Riley County,3.8,16.4,32.5,47.2,19.2,"71,959","72,208","56,333",89.1,4.7,2.34,56.4,11204.866666666667
1010,KS,Rooks County,11.4,28.4,35.9,24.3,9.6,"4,919","4,831","51,376",81.3,3.8,1.43,55.4,6448.066666666667
1011,KS,Rush County,7.0,31.1,40.1,21.9,11.2,"2,956","2,953","50,673",80.2,4.5,1.52,56.4,6834.466666666666
1012,KS,Russell County,7.0,27.5,41.9,23.6,12.9,"6,691","6,703","56,536",89.4,4.0,1.63,56.3,6772.066666666667
1013,KS,Saline County,8.0,29.6,35.1,27.2,9.8,"54,303","53,888","56,928",90.1,5.3,2.18,57.3,7816.066666666667
1014,KS,Scott County,16.8,27.5,30.9,24.8,7.3,"5,151","5,131","68,514",108.4,2.3,1.16,54.5,7364.866666666667
1015,KS,Sedgwick County,10.2,26.3,32.1,31.4,13.4,"523,824","523,828","59,789",94.6,8.5,2.49,58.9,8670.466666666667
1016,KS,Seward County,30.1,30.6,28.1,11.2,11.5,"21,964","21,747","54,330",85.9,4.1,1.39,57.2,7631.266666666666
1017,KS,Shawnee County,7.7,31.3,29.7,31.3,10.5,"178,909","178,264","56,191",88.9,5.7,2.63,56.9,8377.666666666666
1018,KS,Sheridan County,4.4,36.3,35.5,23.8,10.5,"2,447","2,478","58,186",92.0,2.3,1.29,53.9,6647.266666666666
1019,KS,Sherman County,9.9,28.2,40.1,21.8,13.0,"5,927","5,895","52,718",83.4,3.2,1.06,52.3,7187.266666666666
1020,KS,Smith County,5.2,37.4,36.2,21.1,10.3,"3,570","3,576","49,114",77.7,2.5,1.49,54.8,6860.866666666667
1021,KS,Stafford County,7.1,28.0,37.0,27.9,11.0,"4,072","4,034","55,004",87.0,3.5,1.89,57.2,6402.466666666666
1022,KS,Stanton County,18.4,34.6,29.1,17.9,10.2,"2,084","2,044","68,439",108.3,2.1,1.1,55.9,6572.866666666667
1023,KS,Stevens County,21.7,26.7,39.1,12.4,9.7,"5,250","5,293","66,592",105.3,2.6,1.28,56.8,7326.466666666666
1024,KS,Sumner County,7.1,34.6,34.8,23.6,11.3,"22,382","22,385","56,609",89.6,8.0,2.55,59.6,7295.266666666666
1025,KS,Thomas County,6.9,22.8,45.2,25.1,9.1,"7,930","7,877","65,158",103.1,2.6,1.2,53.1,7045.666666666667
1026,KS,Trego County,5.9,28.9,42.8,22.4,10.4,"2,808","2,793","60,246",95.3,3.3,1.32,55.5,6592.066666666667
1027,KS,Wabaunsee County,3.7,36.2,36.0,24.0,8.5,"6,877","6,966","64,886",102.6,4.0,2.56,56.7,8377.666666666666
1028,KS,Wallace County,5.3,31.6,33.6,29.4,12.5,"1,512","1,508","57,386",90.8,1.9,1.01,53.2,6942.466666666666
1029,KS,Washington County,6.8,41.7,30.5,21.0,9.9,"5,530","5,511","51,751",81.9,2.3,2.05,55.2,6402.466666666666
1030,KS,Wichita County,11.4,27.3,38.0,23.3,10.6,"2,152","2,082","61,326",97.0,1.9,1.05,54.1,6884.866666666667
1031,KS,Wilson County,10.7,34.9,35.0,19.4,14.3,"8,624","8,526","50,472",79.8,7.6,3.13,59.7,7100.866666666667
1032,KS,Woodson County,7.9,38.0,34.0,20.0,14.0,"3,115","3,102","45,357",71.8,5.8,3.04,58.8,6572.866666666667
1033,KS,Wyandotte County,19.7,32.6,29.4,18.3,16.9,"169,245","167,046","52,223",82.6,7.7,2.94,57.2,10801.666666666666
1035,KY,Adair County,17.0,39.9,24.7,18.4,22.1,"18,903","18,932","42,429",78.5,7.0,2.87,57.0,6035.266666666666
1036,KY,Allen County,16.5,39.9,26.3,17.3,15.3,"20,588","20,797","49,980",92.4,5.4,2.9,58.7,6786.466666666666
1037,KY,Anderson County,9.5,35.9,31.9,22.7,10.0,"23,852","24,035","65,443",121.0,5.9,2.67,56.4,7492.066666666667
1038,KY,Ballard County,11.5,39.1,33.7,15.7,14.2,"7,728","7,695","48,623",89.9,6.3,3.07,59.1,6260.866666666667
1039,KY,Barren County,16.3,43.1,24.3,16.2,17.3,"44,485","44,544","45,298",83.8,7.3,2.91,58.2,6184.066666666667
1040,KY,Bath County,20.7,43.2,20.6,15.5,22.5,"12,750","12,778","41,778",77.3,8.0,2.59,55.8,6119.266666666666
1041,KY,Bell County,26.0,42.1,22.4,9.5,29.8,"24,097","23,858","30,202",55.9,7.5,2.99,55.7,5951.266666666666
1042,KY,Boone County,6.3,29.1,32.4,32.2,6.5,"135,968","137,412","82,393",152.4,5.2,2.63,55.5,9937.666666666666
1043,KY,Bourbon County,14.4,36.9,25.7,23.0,14.1,"20,252","20,229","52,368",96.8,5.7,2.56,55.7,10333.666666666666
1044,KY,Boyd County,12.0,33.4,34.4,20.2,15.8,"48,261","47,899","54,694",101.1,8.1,2.55,55.5,7943.266666666666
1045,KY,Boyle County,11.3,34.4,28.5,25.8,14.0,"30,614","30,747","53,374",98.7,7.1,2.73,56.4,7307.266666666666
1046,KY,Bracken County,12.8,47.4,27.3,12.5,13.2,"8,400","8,439","55,112",101.9,6.0,2.6,55.2,9937.666666666666
1047,KY,Breathitt County,22.5,38.6,22.8,16.1,27.9,"13,718","13,553","33,852",62.6,9.9,2.64,56.9,5984.866666666667
1048,KY,Breckinridge County,13.7,42.3,29.7,14.4,17.1,"20,432","20,651","50,292",93.0,7.0,2.9,57.1,6126.466666666666
1049,KY,Bullitt County,11.2,41.5,31.6,15.7,8.7,"82,217","82,918","71,835",132.8,6.2,2.81,57.0,9419.266666666666
1050,KY,Butler County,18.5,44.5,23.1,14.0,17.1,"12,371","12,294","44,933",83.1,6.8,2.9,58.3,6114.466666666666
1051,KY,Caldwell County,12.6,41.7,28.8,16.8,15.3,"12,649","12,624","47,670",88.2,5.9,3.01,58.8,5970.466666666666
1052,KY,Calloway County,9.2,31.1,27.7,32.0,15.6,"37,103","37,560","47,438",87.7,6.0,2.95,59.4,6632.866666666667
1053,KY,Campbell County,7.4,28.6,26.5,37.5,10.6,"93,076","93,050","64,151",118.6,5.4,2.56,55.6,9937.666666666666
1054,KY,Carlisle County,14.7,44.1,26.9,14.3,14.4,"4,826","4,791","46,935",86.8,4.5,3.09,59.3,6179.266666666666
1055,KY,Carroll County,19.1,41.5,32.0,7.4,16.2,"10,810","10,863","52,640",97.3,5.7,2.72,56.1,6798.466666666666
1056,KY,Carter County,20.1,39.9,26.1,13.8,18.5,"26,627","26,412","44,720",82.7,9.3,2.51,54.8,5958.466666666666
1057,KY,Casey County,26.1,39.7,22.9,11.2,22.7,"15,941","15,866","35,069",64.9,6.0,2.84,56.3,5956.066666666667
1058,KY,Christian County,13.4,29.9,38.0,18.7,16.9,"72,748","72,357","46,950",86.8,7.7,2.93,58.8,9870.466666666667
1059,KY,Clark County,13.2,35.4,31.3,20.1,14.4,"36,972","36,871","58,340",107.9,6.3,2.58,56.2,10333.666666666666
1060,KY,Clay County,33.4,37.7,19.4,9.5,37.3,"20,345","20,206","26,866",49.7,8.2,2.76,56.5,6356.866666666667
1061,KY,Clinton County,24.4,40.2,23.1,12.3,21.5,"9,253","9,265","37,428",69.2,4.9,2.88,57.1,5768.866666666667
1062,KY,Crittenden County,15.2,45.5,25.7,13.6,16.8,"8,990","8,947","46,844",86.6,5.4,3.0,58.7,5994.466666666666
1063,KY,Cumberland County,17.9,43.1,24.1,14.9,21.0,"5,888","5,879","38,275",70.8,4.7,2.9,57.8,5778.466666666666
1064,KY,Daviess County,9.5,33.4,32.7,24.4,13.4,"103,312","103,063","54,948",101.6,5.9,2.92,58.0,7758.466666666666
1065,KY,Edmonson County,21.4,39.8,28.4,10.4,15.8,"12,126","12,291","44,459",82.2,7.5,2.96,58.1,8754.466666666667
1066,KY,Elliott County,24.3,44.9,21.6,9.3,28.8,"7,354","7,381","35,030",64.8,9.7,2.53,55.1,5948.866666666667
1067,KY,Estill County,26.4,43.2,18.9,11.5,20.6,"14,163","14,092","39,719",73.5,7.3,2.58,57.0,5867.266666666666
1068,KY,Fayette County,8.1,19.0,28.0,45.0,14.6,"322,570","321,793","60,215",111.4,5.6,2.58,56.1,10333.666666666666
1069,KY,Fleming County,20.4,38.8,25.5,15.3,14.6,"15,082","15,224","44,691",82.6,7.1,2.59,55.2,5725.666666666667
1070,KY,Floyd County,22.3,40.2,25.6,11.9,28.3,"35,942","35,274","35,087",64.9,8.8,2.58,56.9,6368.866666666667
1071,KY,Franklin County,9.8,29.6,29.9,30.7,12.8,"51,541","51,682","59,911",110.8,6.3,2.65,56.2,8015.266666666666
1072,KY,Fulton County,19.6,38.6,28.5,13.4,25.2,"6,515","6,512","36,421",67.4,6.4,3.13,59.9,5718.466666666666
1073,KY,Gallatin County,17.3,48.5,24.7,9.6,13.3,"8,690","8,775","55,650",102.9,5.8,2.64,56.0,9937.666666666666
1074,KY,Garrard County,16.1,36.5,27.3,20.1,14.0,"16,953","17,362","54,951",101.6,6.1,2.65,56.8,6594.466666666666
1075,KY,Grant County,13.3,46.5,26.5,13.8,12.8,"24,941","25,244","56,274",104.1,6.8,2.59,55.7,9217.666666666666
1076,KY,Graves County,11.3,42.1,30.1,16.5,18.2,"36,649","36,615","44,475",82.2,5.7,3.04,59.3,5922.466666666666
1077,KY,Grayson County,17.3,44.7,27.1,10.9,20.5,"26,420","26,524","42,297",78.2,7.5,2.99,57.3,6056.866666666667
1078,KY,Green County,23.6,41.0,23.9,11.6,20.1,"11,107","11,291","41,322",76.4,5.2,2.86,57.4,5706.466666666666
1079,KY,Greenup County,10.1,37.2,36.3,16.4,13.0,"35,962","35,649","55,777",103.1,8.6,2.51,54.8,7943.266666666666
1080,KY,Hancock County,15.2,41.9,28.7,14.2,14.4,"9,095","9,064","57,111",105.6,5.9,2.88,57.7,7758.466666666666
1081,KY,Hardin County,8.3,29.8,39.8,22.0,11.2,"110,702","111,607","56,557",104.6,6.9,2.89,56.9,8711.266666666666
1082,KY,Harlan County,26.8,33.1,29.6,10.4,28.0,"26,831","26,164","30,745",56.9,11.4,2.98,55.0,5929.666666666667
1083,KY,Harrison County,16.0,40.0,27.4,16.6,13.5,"18,692","18,950","55,934",103.4,6.0,2.5,55.6,6248.866666666667
1084,KY,Hart County,22.9,42.0,23.6,11.4,22.1,"19,288","19,460","41,608",76.9,6.3,2.89,57.6,6397.666666666667
1085,KY,Henderson County,13.0,37.2,31.5,18.2,13.4,"44,793","44,329","54,701",101.2,6.0,2.94,58.4,8005.666666666667
1086,KY,Henry County,16.1,43.3,27.7,12.9,14.2,"15,678","15,657","53,170",98.3,5.6,2.73,55.9,9419.266666666666
1087,KY,Hickman County,15.2,37.8,24.3,22.7,20.9,"4,521","4,424","46,553",86.1,5.1,3.08,59.5,5898.466666666666
1088,KY,Hopkins County,12.1,40.1,31.7,16.1,18.1,"45,423","45,138","47,631",88.1,7.2,2.9,58.7,6083.266666666666
1089,KY,Jackson County,27.9,44.7,17.2,10.2,24.0,"12,955","12,984","35,889",66.4,8.3,2.72,56.1,6114.466666666666
1090,KY,Jefferson County,9.2,26.2,30.7,33.9,11.4,"782,969","777,874","62,067",114.8,6.6,2.74,56.9,9419.266666666666
1091,KY,Jessamine County,11.8,30.9,28.1,29.2,10.5,"52,991","53,626","67,610",125.0,5.4,2.59,56.5,10333.666666666666
1092,KY,Johnson County,17.1,41.0,26.4,15.5,22.5,"22,680","22,556","40,455",74.8,8.3,2.59,56.1,5891.266666666666
1093,KY,Kenton County,9.0,27.9,29.3,33.8,11.0,"169,064","169,495","66,015",122.1,5.6,2.59,55.5,9937.666666666666
1094,KY,Knott County,27.7,29.8,26.8,15.7,27.7,"14,251","14,053","33,253",61.5,8.2,2.68,56.3,5735.266666666666
1095,KY,Knox County,23.5,39.7,21.7,15.1,27.8,"30,193","29,909","31,568",58.4,8.0,2.87,56.2,6606.466666666666
1096,KY,Larue County,16.3,36.2,32.2,15.3,14.7,"14,867","15,028","50,980",94.3,7.0,2.89,57.0,8711.266666666666
1097,KY,Laurel County,18.5,37.5,27.9,16.1,17.9,"62,613","62,561","50,743",93.8,6.7,2.81,56.2,6676.066666666667
1098,KY,Lawrence County,24.8,43.4,22.5,9.2,22.3,"16,293","16,290","38,213",70.7,8.0,2.52,55.7,6359.266666666666
1099,KY,Lee County,31.0,37.7,23.8,7.5,32.1,"7,395","7,451","30,575",56.5,6.7,2.59,57.0,5797.666666666667
1100,KY,Leslie County,22.4,40.0,28.2,9.4,25.8,"10,513","10,278","39,098",72.3,10.5,2.83,56.2,5936.866666666667
1101,KY,Letcher County,22.2,36.0,31.0,10.8,24.4,"21,548","21,253","36,259",67.1,9.8,2.71,55.6,5896.066666666667
1102,KY,Lewis County,22.4,43.0,26.0,8.7,22.2,"13,080","12,987","39,288",72.7,9.2,2.57,54.7,6011.266666666666
1103,KY,Lincoln County,19.1,43.0,25.4,12.6,18.4,"24,275","24,243","43,748",80.9,7.7,2.75,56.3,6044.866666666667
1104,KY,Livingston County,13.9,41.0,30.6,14.5,14.0,"8,888","8,959","52,994",98.0,7.3,3.04,59.0,5982.466666666666
1105,KY,Logan County,13.0,43.5,26.4,17.2,15.1,"27,432","27,771","51,905",96.0,5.4,2.86,58.7,5970.466666666666
1106,KY,Lyon County,10.3,42.1,32.0,15.5,14.4,"8,680","8,803","51,970",96.1,5.1,3.04,59.1,5922.466666666666
1107,KY,McCracken County,7.8,32.2,34.4,25.6,15.5,"67,875","67,454","50,650",93.7,6.9,3.07,59.1,7453.666666666667
1108,KY,McCreary County,23.8,39.4,28.3,8.5,36.2,"16,888","16,892","31,453",58.2,7.0,2.84,56.0,5788.066666666667
1109,KY,McLean County,11.4,40.6,33.5,14.6,13.6,"9,152","9,100","48,088",88.9,5.5,2.86,58.4,7758.466666666666
1110,KY,Madison County,11.9,26.5,29.5,32.1,15.5,"92,701","94,666","55,336",102.3,5.9,2.59,56.9,7156.066666666667
1111,KY,Magoffin County,28.3,37.7,23.6,10.5,30.9,"11,637","11,497","32,389",59.9,15.5,2.6,56.2,5982.466666666666
1112,KY,Marion County,16.9,43.6,25.2,14.3,15.7,"19,581","19,725","57,062",105.5,7.6,2.83,56.8,6433.666666666667
1113,KY,Marshall County,9.7,35.5,34.1,20.8,10.3,"31,659","31,748","56,286",104.1,6.0,2.95,59.4,6781.666666666667
1114,KY,Martin County,24.9,34.3,30.1,10.7,31.9,"11,287","11,140","30,320",56.1,11.2,2.66,56.6,6265.666666666667
1115,KY,Mason County,13.1,33.9,31.6,21.4,15.7,"17,120","16,931","49,216",91.0,7.7,2.6,54.9,5982.466666666666
1116,KY,Meade County,10.0,36.0,35.7,18.4,11.6,"30,003","30,131","56,845",105.1,6.9,2.86,56.8,7835.266666666666
1117,KY,Menifee County,25.8,41.9,20.4,11.9,22.7,"6,113","6,194","40,773",75.4,8.6,2.6,55.8,5706.466666666666
1118,KY,Mercer County,13.3,36.2,31.8,18.7,13.1,"22,641","22,850","53,743",99.4,7.0,2.67,56.5,6868.066666666667
1119,KY,Metcalfe County,21.0,40.2,25.8,13.1,21.4,"10,286","10,349","39,993",74.0,7.6,2.87,57.3,5881.666666666667
1120,KY,Monroe County,20.6,41.7,24.3,13.4,22.5,"11,338","11,233","38,449",71.1,5.2,3.0,58.0,5742.466666666666
1121,KY,Montgomery County,15.2,41.0,28.1,15.6,15.7,"28,114","28,219","51,234",94.7,7.7,2.62,55.8,7244.866666666667
1122,KY,Morgan County,21.8,41.8,21.4,15.0,24.5,"13,726","13,820","38,274",70.8,6.6,2.56,55.7,5996.866666666667
1123,KY,Muhlenberg County,17.5,41.6,27.8,13.1,16.9,"30,928","30,694","45,599",84.3,8.4,2.87,58.6,5855.266666666666
1124,KY,Nelson County,7.9,35.9,36.9,19.3,9.2,"46,738","47,098","68,264",126.2,6.8,2.84,56.9,7194.466666666666
1125,KY,Nicholas County,19.6,45.4,26.1,8.9,16.8,"7,537","7,712","48,290",89.3,6.7,2.56,55.4,5884.066666666667
1126,KY,Ohio County,17.9,40.4,28.7,13.0,15.0,"23,772","23,688","48,621",89.9,7.0,2.89,57.9,6059.266666666666
1127,KY,Oldham County,5.8,19.6,31.6,43.0,5.0,"67,607","68,685","105,897",195.8,4.7,2.78,56.0,9419.266666666666
1128,KY,Owen County,18.1,43.8,21.8,16.3,15.1,"11,278","11,294","45,177",83.5,6.2,2.69,55.9,5965.666666666667
1129,KY,Owsley County,30.9,39.4,15.3,14.5,30.6,"4,051","3,953","25,997",48.1,9.3,2.63,57.0,5936.866666666667
1130,KY,Pendleton County,16.5,41.3,28.0,14.2,13.6,"14,644","14,607","60,824",112.5,5.1,2.56,55.6,9937.666666666666
1131,KY,Perry County,20.6,33.2,31.8,14.3,22.0,"28,473","27,929","35,555",65.8,8.6,2.74,56.6,5898.466666666666
1132,KY,Pike County,21.7,39.8,24.6,13.9,23.7,"58,669","57,391","38,917",72.0,8.1,2.64,56.7,6755.266666666666
1133,KY,Powell County,18.6,41.0,22.8,17.6,20.5,"13,129","13,133","40,215",74.4,7.2,2.59,56.5,5872.066666666667
1134,KY,Pulaski County,16.6,33.5,33.1,16.8,19.1,"65,034","65,423","44,717",82.7,7.1,2.86,56.5,5855.266666666666
1135,KY,Robertson County,15.5,38.8,31.8,13.8,17.9,"2,193","2,257","49,529",91.6,5.8,2.55,55.2,6359.266666666666
1136,KY,Rockcastle County,19.9,42.7,24.6,12.9,22.4,"16,037","16,115","42,205",78.1,7.1,2.79,56.3,6220.066666666667
1137,KY,Rowan County,13.8,33.3,27.1,25.8,24.4,"24,662","24,861","46,535",86.1,7.2,2.59,55.2,7175.266666666666
1138,KY,Russell County,18.5,36.5,29.6,15.5,18.1,"17,991","18,156","41,088",76.0,8.0,2.92,56.8,6488.866666666667
1139,KY,Scott County,7.3,29.6,32.8,30.4,8.0,"57,155","58,252","70,526",130.4,6.0,2.59,55.9,10333.666666666666
1140,KY,Shelby County,13.0,28.7,30.4,28.0,8.4,"48,065","48,461","75,600",139.8,5.3,2.77,56.0,9236.866666666667
1141,KY,Simpson County,12.4,46.5,29.1,12.0,12.0,"19,594","19,718","56,107",103.8,7.0,2.84,58.7,6748.066666666667
1142,KY,Spencer County,7.4,36.9,34.3,21.4,6.8,"19,490","19,916","83,583",154.6,5.6,2.82,56.6,9419.266666666666
1143,KY,Taylor County,12.3,37.3,26.9,23.5,15.9,"26,023","26,235","48,384",89.5,5.8,2.87,56.8,6042.466666666666
1144,KY,Todd County,21.2,40.1,24.2,14.5,17.3,"12,243","12,285","50,393",93.2,4.7,2.88,58.6,6008.866666666667
1145,KY,Trigg County,11.2,32.9,36.7,19.1,16.7,"14,061","14,192","50,258",92.9,6.8,3.0,59.1,9870.466666666667
1146,KY,Trimble County,16.3,44.9,23.7,15.1,12.2,"8,474","8,530","64,971",120.2,6.6,2.76,55.9,9419.266666666666
1147,KY,Union County,8.1,46.8,34.0,11.1,17.5,"13,668","13,544","53,064",98.1,6.2,2.99,58.6,6731.266666666666
1148,KY,Warren County,11.7,26.8,29.3,32.2,18.7,"134,554","137,212","56,552",104.6,6.4,2.9,58.7,8754.466666666667
1149,KY,Washington County,12.4,42.6,24.7,20.3,14.2,"12,027","12,072","51,897",96.0,6.1,2.78,56.6,6697.666666666667
1150,KY,Wayne County,23.7,41.7,21.3,13.3,23.6,"19,555","19,540","36,628",67.7,6.3,2.85,56.5,6342.466666666666
1151,KY,Webster County,15.0,47.1,27.4,10.4,15.6,"13,017","12,813","52,901",97.8,6.2,2.94,58.6,6301.666666666667
1152,KY,Whitley County,19.0,38.0,23.1,20.0,21.7,"36,712","36,939","34,559",63.9,6.9,2.88,56.2,6380.866666666667
1153,KY,Wolfe County,31.9,32.0,29.5,6.6,29.7,"6,562","6,507","33,757",62.4,7.4,2.57,56.3,5735.266666666666
1154,KY,Woodford County,9.0,27.8,26.4,36.8,9.1,"26,871","27,075","69,544",128.6,4.8,2.61,56.3,10333.666666666666
1156,LA,Acadia Parish,19.3,42.4,23.1,15.2,20.7,"57,576","57,288","45,183",87.3,7.8,3.63,69.1,6536.866666666667
